title,genres,budget,revenue,popularity,runtime,vote_average,success,movie_id,perfect_ratio
Movie 1595,Animation,157100668,129585024,98.59,164,4.52,0,16.0,0.824853424557049
Movie 1596,N/A,39580196,75211445,79.34,110,8.46,1,N/A,1.9002292206941067
Movie 1597,Thriller,116581866,285838873,60.54,133,3.61,1,53.0,2.4518296267448663
Movie 1598,Horror,112902075,256425929,34.58,84,3.29,1,27.0,2.2712242356927455
Movie 1599,Comedy,183883013,171052221,54.91,92,3.03,0,35.0,0.9302230706867959
Movie 1600,Romance,193545574,567291754,5.07,107,4.97,1,10749.0,2.9310499965243326
Movie 1601,Drama,18687991,30312558,74.74,122,6.96,1,18.0,1.6220340645497957
Movie 1602,Adventure,40509310,36359637,45.15,168,7.38,0,12.0,0.89756248625316
Movie 1603,Thriller,32061293,30473918,2.98,178,5.72,0,53.0,0.950489364231193
Movie 1604,N/A,165490583,123387706,7.19,126,7.11,0,N/A,0.7455874755121262
Movie 1605,Action,129425994,324703321,39.36,150,5.16,1,28.0,2.508795265655831
Movie 1606,Adventure,124368509,100126131,58.76,117,7.01,0,12.0,0.8050762351746132
Movie 1607,Comedy,181534424,147553565,46.96,175,3.24,0,35.0,0.8128131389559481
Movie 1608,Action,11679043,30671257,62.3,146,5.34,1,28.0,2.626178960039791
Movie 1609,Horror,190716026,259661816,48.55,141,7.75,1,27.0,1.3615102068034912
Movie 1610,Romance,115161223,66464696,66.51,118,7.82,0,10749.0,0.577144756442887
Movie 1611,Romance,23470291,14780139,22.69,116,7.3,0,10749.0,0.6297382081883859
Movie 1612,Drama,109773212,93902872,12.17,165,4.23,0,18.0,0.8554261125200564
Movie 1613,Thriller,106856574,110434492,60.05,87,4.48,1,53.0,1.033483368089267
Movie 1614,Animation,185980789,402251429,48.98,160,8.98,1,16.0,2.1628654828429617
Movie 1615,Science Fiction,195290548,174456112,3.66,131,3.62,0,878.0,0.893315696978842
Movie 1616,Adventure,78921522,62915130,38.67,170,4.08,0,12.0,0.7971859691200582
Movie 1617,Romance,55496748,133846937,11.51,112,3.78,1,10749.0,2.4117978408392506
Movie 1618,Action,186412937,405939934,53.6,160,4.97,1,28.0,2.1776382075885645
Movie 1619,Thriller,40043896,63602142,40.18,121,4.26,1,53.0,1.5883105380155818
Movie 1620,Adventure,142674713,267268891,61.7,155,5.99,1,12.0,1.8732744253005786
Movie 1621,Animation,158762472,203209621,80.75,106,5.86,1,16.0,1.2799600462255336
Movie 1622,Horror,85912633,146588520,30.67,87,8.41,1,27.0,1.7062510469211205
Movie 1623,Comedy,128064322,226248884,96.25,102,3.21,1,35.0,1.7666816211309813
Movie 1624,Animation,59865527,87888171,54.03,143,4.92,1,16.0,1.4680931648693245
Movie 1625,Drama,162599237,449819492,62.21,172,6.58,1,18.0,2.7664305214421145
Movie 1626,Science Fiction,21521013,11624675,68.39,99,6.63,0,878.0,0.5401546386315551
Movie 1627,Science Fiction,136732270,335736265,67.01,95,5.88,1,878.0,2.455428151671877
Movie 1628,Horror,124798230,101206007,51.59,96,7.89,0,27.0,0.8109570704648615
Movie 1629,Comedy,38735088,96600211,43.45,159,3.38,1,35.0,2.493868375876673
Movie 1630,Thriller,79427656,162014927,6.32,98,7.89,1,53.0,2.0397797840087337
Movie 1631,Thriller,150353491,392151257,3.19,87,5.97,1,53.0,2.6081952230826486
Movie 1632,Adventure,108509488,80707817,36.44,117,3.8,0,12.0,0.743785806085455
Movie 1633,Comedy,44951994,85294232,34.03,117,8.31,1,35.0,1.8974515791223856
Movie 1634,Animation,92233769,161659943,39.38,132,6.9,1,16.0,1.7527196899001276
Movie 1635,N/A,66489314,150630407,14.7,172,3.98,1,N/A,2.2654829466280852
Movie 1636,Romance,36383985,66791041,74.08,179,3.2,1,10749.0,1.8357263779654702
Movie 1637,Comedy,37595773,69621221,85.84,169,3.85,1,35.0,1.8518364019274187
Movie 1638,Action,125106967,196917097,93.93,110,6.65,1,28.0,1.5739898562164008
Movie 1639,Action,97362498,123853476,49.74,123,4.08,1,28.0,1.272086055146202
Movie 1640,Thriller,15315679,26123354,70.39,139,4.35,1,53.0,1.705660845986652
Movie 1641,N/A,112156962,89302838,85.7,155,3.15,0,N/A,0.7962308929159475
Movie 1642,Romance,159658533,463613789,42.41,96,7.34,1,10749.0,2.903783344921502
Movie 1643,Thriller,156982967,358867286,31.63,158,7.86,1,53.0,2.286026903797786
Movie 1644,Romance,159803950,460421993,93.74,152,7.78,1,10749.0,2.8811677871541974
Movie 1645,Romance,150744728,160817257,52.05,118,3.77,1,10749.0,1.066818449531449
Movie 1646,Horror,131738504,355476928,50.23,121,8.42,1,27.0,2.698352548469808
Movie 1647,Adventure,86561923,218307002,18.66,127,7.03,1,12.0,2.5219749565868588
Movie 1648,Comedy,76532173,167825950,11.71,91,8.39,1,35.0,2.19288102534342
Movie 1649,Thriller,125497505,258847761,84.37,175,5.68,1,53.0,2.0625729650959994
Movie 1650,Drama,86607690,111842933,61.8,168,5.62,1,18.0,1.2913741608857134
Movie 1651,Science Fiction,11569320,29397954,33.26,97,7.71,1,878.0,2.541026957504849
Movie 1652,Action,70448631,123552009,19.98,158,3.56,1,28.0,1.753788643529496
Movie 1653,Thriller,68001666,46052696,55.99,175,6.13,0,53.0,0.6772289373028008
Movie 1654,Animation,99609786,127715474,58.81,85,8.02,1,16.0,1.2821578996264484
Movie 1655,Drama,20391451,57875887,21.49,122,7.98,1,18.0,2.8382427027875554
Movie 1656,Animation,169263196,444603747,85.29,114,8.74,1,16.0,2.626700650270127
Movie 1657,Animation,60047560,177426383,9.34,177,7.19,1,16.0,2.9547642402122585
Movie 1658,Thriller,191596290,396601150,36.25,133,4.25,1,53.0,2.069983453228661
Movie 1659,Romance,78960088,88338586,68.36,141,3.12,1,10749.0,1.118775171577823
Movie 1660,Animation,171482401,155540989,28.14,148,5.88,0,16.0,0.9070376207293716
Movie 1661,N/A,153137897,148128159,82.94,161,6.08,0,N/A,0.9672860990117946
Movie 1662,Animation,72087566,39611335,74.25,95,4.44,0,16.0,0.5494891449102332
Movie 1663,Animation,130888295,193283435,79.11,87,3.75,1,16.0,1.4767052699402952
Movie 1664,Romance,106169850,103894545,12.79,168,6.52,0,10749.0,0.9785691983176015
Movie 1665,Animation,135823137,207692408,14.91,175,7.59,1,16.0,1.5291386474161615
Movie 1666,Science Fiction,144680471,410528822,29.36,169,8.96,1,878.0,2.837486076472615
Movie 1667,Romance,12377787,19511731,52.29,165,7.55,1,10749.0,1.5763505221086773
Movie 1668,Comedy,22827621,61519553,75.05,110,7.76,1,35.0,2.694961205112
Movie 1669,Romance,42892167,86374612,83.82,89,6.7,1,10749.0,2.0137619066903287
Movie 1670,Science Fiction,36280122,40554968,70.73,135,8.92,1,878.0,1.1178288760991488
Movie 1671,Thriller,155275716,215776864,92.93,155,6.84,1,53.0,1.38963689595867
Movie 1672,Science Fiction,141026769,100100636,74.14,171,8.16,0,878.0,0.7097988325890101
Movie 1673,Romance,80655365,107566550,31.32,149,8.67,1,10749.0,1.3336564777804925
Movie 1674,Romance,106750564,234194977,27.24,99,8.58,1,10749.0,2.1938523622226485
Movie 1675,Action,141373307,96173112,69.92,84,5.29,0,28.0,0.6802777273930503
Movie 1676,N/A,84665691,85808975,20.09,102,3.47,1,N/A,1.0135035099400536
Movie 1677,N/A,59544068,86553412,10.18,88,4.03,1,N/A,1.4536025990028092
Movie 1678,N/A,167244944,494229521,53.69,137,3.36,1,N/A,2.9551238391995875
Movie 1679,Science Fiction,34957164,86069940,82.34,138,3.63,1,878.0,2.4621545386233277
Movie 1680,Animation,186055455,434200753,11.04,172,4.11,1,16.0,2.3337168641467674
Movie 1681,Adventure,70058877,55379958,79.4,159,5.05,0,12.0,0.790477386612977
Movie 1682,Action,129452956,317482045,81.35,133,6.26,1,28.0,2.452489729164624
Movie 1683,Horror,136350386,335854456,48.75,125,7.27,1,27.0,2.463172022116608
Movie 1684,Action,53316857,106780694,6.67,101,4.27,1,28.0,2.0027567266390065
Movie 1685,Science Fiction,38877058,115694410,18.28,143,7.04,1,878.0,2.97590445244082
Movie 1686,Horror,152651895,200452510,71.04,87,7.23,1,27.0,1.3131347632467976
Movie 1687,Thriller,160394855,457635572,71.47,99,6.35,1,53.0,2.853181119805869
Movie 1688,Drama,189028967,526791177,89.94,130,8.42,1,18.0,2.786827782855101
Movie 1689,Animation,14881178,7867703,58.69,157,3.67,0,16.0,0.5287016256374327
Movie 1690,Romance,74135852,120492356,13.29,118,4.06,1,10749.0,1.6252913097970467
Movie 1691,Romance,16590661,48822343,13.02,116,5.57,1,10749.0,2.9427605687320115
Movie 1692,Science Fiction,92312343,69954607,72.39,129,3.76,0,878.0,0.7578033958037442
Movie 1693,Thriller,144674535,270463507,19.19,113,6.4,1,53.0,1.8694617335386632
Movie 1694,Animation,164559776,485022458,33.51,154,5.39,1,16.0,2.947393766505856
Movie 1695,Animation,139902074,264238441,49.23,112,4.71,1,16.0,1.8887385543691082
Movie 1696,Horror,153042287,149145563,3.45,110,4.02,0,27.0,0.9745382529470433
Movie 1697,Adventure,90605800,177175843,25.63,133,5.01,1,12.0,1.9554580722205421
Movie 1698,Horror,93379916,94416567,41.38,123,6.65,1,27.0,1.0111014342741538
Movie 1699,N/A,106283946,191232522,28.68,113,6.45,1,N/A,1.7992606522155283
Movie 1700,Thriller,43827096,30026186,14.5,150,3.98,0,53.0,0.6851055338003686
Movie 1701,Romance,187118499,376801770,73.07,141,3.75,1,10749.0,2.013706672582918
Movie 1702,Romance,50352346,90230137,81.5,102,3.16,1,10749.0,1.7919748366838757
Movie 1703,Science Fiction,12667877,29774621,26.49,125,3.07,1,878.0,2.350403386455363
Movie 1704,Horror,8393979,17432205,77.67,135,8.28,1,27.0,2.076751085510221
Movie 1705,Romance,145332806,272355956,39.17,86,3.27,1,10749.0,1.8740156713137432
Movie 1706,Action,29506244,65635079,51.16,168,7.39,1,28.0,2.2244471034673206
Movie 1707,Action,26214698,22540833,85.74,140,8.23,0,28.0,0.8598547654449423
Movie 1708,Drama,103285868,205373532,75.25,82,3.59,1,18.0,1.988399148661848
Movie 1709,N/A,121130296,112684668,80.71,117,5.62,0,N/A,0.9302765015946135
Movie 1710,Thriller,126616114,356273120,14.55,163,8.77,1,53.0,2.813805516097264
Movie 1711,Adventure,18486878,12401649,7.9,113,8.0,0,12.0,0.6708352270188617
Movie 1712,Comedy,58195030,91711693,89.45,123,5.94,1,35.0,1.575936862649611
Movie 1713,Adventure,23098345,51728597,39.4,109,7.58,1,12.0,2.2394936520343776
Movie 1714,Comedy,17620937,28987419,29.5,96,8.0,1,35.0,1.645055481442332
Movie 1715,N/A,32984287,24086384,72.74,138,5.09,0,N/A,0.7302381282336041
Movie 1716,Adventure,98147242,184855181,83.81,89,8.35,1,12.0,1.8834475348782598
Movie 1717,Adventure,177631220,373750256,86.39,178,5.82,1,12.0,2.104079767058966
Movie 1718,Romance,145746022,329310335,32.28,163,6.17,1,10749.0,2.2594807767720755
Movie 1719,Animation,154587614,221547167,85.37,97,9.0,1,16.0,1.4331495342181813
Movie 1720,Comedy,5810833,11093751,5.05,124,8.06,1,35.0,1.9091498585486797
Movie 1721,Adventure,24480675,39823110,5.92,170,5.17,1,12.0,1.6267161751054657
Movie 1722,Action,85328141,186027301,62.73,138,3.06,1,28.0,2.1801400900085235
Movie 1723,Comedy,29500556,57788415,7.25,141,6.76,1,35.0,1.9588924018923575
Movie 1724,Adventure,33073692,60008594,33.14,138,7.22,1,12.0,1.8143905433962437
Movie 1725,Horror,38316107,43060059,67.6,128,6.9,1,27.0,1.1238109080340548
Movie 1726,Action,28427110,14357006,34.39,179,8.81,0,28.0,0.5050462744893871
Movie 1727,Comedy,25192961,23560562,18.78,142,8.18,0,35.0,0.9352041627818183
Movie 1728,Romance,160077599,126887926,28.85,166,5.69,0,10749.0,0.7926650998807148
Movie 1729,Horror,93763660,152151403,46.3,111,3.38,1,27.0,1.6227118587307705
Movie 1730,Science Fiction,60844250,123553094,48.06,89,5.86,1,878.0,2.030645360900989
Movie 1731,Romance,188630704,194801290,78.52,90,7.14,1,10749.0,1.0327125217112056
Movie 1732,Science Fiction,30263888,86180740,75.27,149,6.65,1,878.0,2.847642708696252
Movie 1733,Action,43106078,22273139,46.22,141,6.23,0,28.0,0.5167053008162793
Movie 1734,Drama,8281505,20130289,84.72,126,5.81,1,18.0,2.430752502111633
Movie 1735,Comedy,39679227,81858718,12.31,113,4.76,1,35.0,2.0630119130092934
Movie 1736,Thriller,39965695,57306290,26.28,179,4.66,1,53.0,1.4338869873275069
Movie 1737,Comedy,172735895,108171080,82.97,96,6.0,0,35.0,0.6262223610211416
Movie 1738,Romance,27540396,56973269,38.42,133,3.96,1,10749.0,2.068716404804056
Movie 1739,Science Fiction,129184994,189131195,98.14,155,5.04,1,878.0,1.4640337793412754
Movie 1740,Drama,15812143,44917046,47.16,164,4.94,1,18.0,2.8406678335757527
Movie 1741,Adventure,192042885,356234786,79.4,119,6.52,1,12.0,1.8549751843188567
Movie 1742,Science Fiction,144206866,410863931,40.83,98,3.4,1,878.0,2.8491287717188167
Movie 1743,Action,48364509,50841218,43.07,146,7.98,1,28.0,1.0512092245162667
Movie 1744,Animation,80146438,185484085,38.91,161,6.37,1,16.0,2.3143147671765525
Movie 1745,N/A,178238601,364163305,72.19,132,7.02,1,N/A,2.043122550092278
Movie 1746,Animation,110487327,259481760,55.2,143,7.22,1,16.0,2.3485205683363124
Movie 1747,Romance,119633441,124020358,94.43,162,4.75,1,10749.0,1.0366696549336902
Movie 1748,Drama,127152510,274965559,25.84,126,5.82,1,18.0,2.162486285170462
Movie 1749,Science Fiction,74663899,130296043,10.96,85,8.74,1,878.0,1.7451009757741154
Movie 1750,N/A,33735803,79517394,39.93,95,7.6,1,N/A,2.3570624360119723
Movie 1751,N/A,16886372,22249679,62.05,151,8.82,1,N/A,1.3176115627442058
Movie 1752,N/A,172840476,471014937,86.22,97,7.48,1,N/A,2.7251425586215117
Movie 1753,Drama,167674709,119175350,35.27,131,4.05,0,18.0,0.7107532836093964
Movie 1754,Romance,2656671,6689426,65.72,127,3.39,1,10749.0,2.5179730572585015
Movie 1755,N/A,90567715,240303233,35.67,122,6.47,1,N/A,2.6532990591625283
Movie 1756,Thriller,23922481,60837997,62.1,118,5.15,1,53.0,2.543130748018987
Movie 1757,N/A,43081603,76763488,88.6,128,4.65,1,N/A,1.7818159644616751
Movie 1758,Adventure,178715391,285223053,23.9,91,7.84,1,12.0,1.5959624484720514
Movie 1759,Science Fiction,89785936,268518822,41.02,89,5.2,1,878.0,2.990655708038729
Movie 1760,Comedy,91126859,97772729,99.33,150,4.9,1,35.0,1.0729298702153225
Movie 1761,Animation,21833173,40766680,86.99,134,8.1,1,16.0,1.8671898949364805
Movie 1762,Science Fiction,91503568,199174792,56.9,80,8.08,1,878.0,2.1766888040912242
Movie 1763,Animation,85483977,192524370,52.15,128,5.14,1,16.0,2.2521690819321614
Movie 1764,Action,155936181,157505158,29.18,115,7.99,1,28.0,1.0100616610586353
Movie 1765,Animation,144379136,308247323,52.2,100,8.1,1,16.0,2.134985230830028
Movie 1766,Drama,53374647,135887790,84.97,116,5.54,1,18.0,2.545923910278976
Movie 1767,N/A,197460538,123422006,68.83,103,3.4,0,N/A,0.6250464383926676
Movie 1768,Thriller,172432145,479155002,29.71,134,3.01,1,53.0,2.7788032330050756
Movie 1769,Science Fiction,155571455,89260699,20.94,104,6.14,0,878.0,0.5737601348525023
Movie 1770,Animation,135766876,188706125,27.26,86,5.06,1,16.0,1.3899275770328545
Movie 1771,Science Fiction,37328139,20139762,17.81,160,8.98,0,878.0,0.5395329780571166
Movie 1772,N/A,97953082,67868058,10.47,172,7.63,0,N/A,0.6928629157375569
Movie 1773,Romance,22845218,63462204,42.49,173,7.57,1,10749.0,2.7779207009536964
Movie 1774,Romance,137991667,191415427,12.22,150,8.73,1,10749.0,1.3871520734654217
Movie 1775,N/A,36490172,56995051,18.02,176,8.33,1,N/A,1.5619288119551753
Movie 1776,Romance,37989387,39446696,55.19,150,4.91,1,10749.0,1.0383609506518228
Movie 1777,Romance,106600006,212426034,17.3,103,4.0,1,10749.0,1.9927394187951546
Movie 1778,Science Fiction,14426716,28666000,7.32,90,7.48,1,878.0,1.9870079926713744
Movie 1779,Comedy,96019914,137356581,32.42,152,5.27,1,35.0,1.4305009792031265
Movie 1780,Drama,39710304,52917442,22.81,91,5.84,1,18.0,1.3325871793879998
Movie 1781,Horror,48718021,132143284,52.02,114,6.78,1,27.0,2.7124107524810994
Movie 1782,Thriller,27996639,40824995,11.13,142,8.45,1,53.0,1.4582105730620023
Movie 1783,Horror,88649202,153695773,75.43,147,5.51,1,27.0,1.7337524707780223
Movie 1784,Adventure,11774986,14227267,90.72,179,7.7,1,12.0,1.2082619036659576
Movie 1785,Horror,5421590,13374649,74.6,171,4.61,1,27.0,2.46692372532781
Movie 1786,Thriller,37089369,55397437,53.75,136,7.19,1,53.0,1.4936203686830045
Movie 1787,Drama,146763809,261830688,86.21,92,3.01,1,18.0,1.784027614055724
Movie 1788,Action,102475757,116145297,69.8,102,8.23,1,28.0,1.1333929155556275
Movie 1789,N/A,134313249,398796046,2.04,162,3.18,1,N/A,2.96914897799844
Movie 1790,Comedy,30221379,37134197,40.01,118,7.28,1,35.0,1.2287393305249241
Movie 1791,Horror,171482786,416164084,85.24,167,3.28,1,27.0,2.426856325975483
Movie 1792,Horror,60644300,95135086,35.24,159,4.6,1,27.0,1.5687391230503114
Movie 1793,Action,180142120,182942161,4.49,176,5.98,1,28.0,1.0155435108679747
Movie 1794,Animation,166888038,417102757,74.87,91,5.52,1,16.0,2.499296905869311
Movie 1795,Comedy,117067598,156170162,80.4,113,4.15,1,35.0,1.3340169668467956
Movie 1796,Drama,193455542,515168890,16.9,150,5.0,1,18.0,2.6629833638986677
Movie 1797,Action,58641756,163501599,54.2,154,7.37,1,28.0,2.7881429573834726
Movie 1798,Animation,27552476,73001926,20.0,110,7.02,1,16.0,2.6495595531958727
Movie 1799,Horror,143891891,84539333,72.2,172,3.43,0,27.0,0.587519785948188
Movie 1800,Drama,118884703,293458967,27.88,141,7.48,1,18.0,2.468433361018701
Movie 1801,Adventure,86388417,132031621,32.31,92,3.32,1,12.0,1.5283486558157444
Movie 1802,Adventure,99023086,265808392,84.65,110,6.26,1,12.0,2.6843072937557206
Movie 1803,Adventure,183766675,384970171,48.16,81,4.56,1,12.0,2.0948856532339173
Movie 1804,Science Fiction,127749717,330119044,67.31,94,6.53,1,878.0,2.5841078301566807
Movie 1805,Drama,28209162,49325960,40.83,136,4.57,1,18.0,1.7485794154395653
Movie 1806,Science Fiction,100898906,185408173,30.5,154,8.91,1,878.0,1.8375637591154854
Movie 1807,Drama,58396048,50277191,62.92,113,4.86,0,18.0,0.860969067632796
Movie 1808,Adventure,111538109,274380223,16.33,147,4.45,1,12.0,2.459968395196659
Movie 1809,Comedy,112917803,174850285,37.93,154,4.67,1,35.0,1.548474025836298
Movie 1810,Romance,135442423,237051368,21.69,108,8.38,1,10749.0,1.7502002899047369
Movie 1811,Horror,188991004,465436515,69.88,145,6.82,1,27.0,2.462744284907868
Movie 1812,Comedy,27267668,54456627,94.48,95,7.38,1,35.0,1.9971134678623783
Movie 1813,Science Fiction,149281646,149691695,99.56,118,8.51,1,878.0,1.0027468145682157
Movie 1814,Comedy,193102351,381489460,45.58,156,8.47,1,35.0,1.975581643747051
Movie 1815,Romance,193672612,294204606,26.0,116,7.43,1,10749.0,1.519082140535183
Movie 1816,Drama,59093498,98911515,44.84,160,4.19,1,18.0,1.6738138432759557
Movie 1817,Comedy,117052051,66810757,84.88,100,8.06,0,35.0,0.5707781831178678
Movie 1818,Drama,98042181,100500429,21.39,123,4.22,1,18.0,1.0250733712257993
Movie 1819,Comedy,44353746,53339602,95.26,98,7.46,1,35.0,1.202595199061653
Movie 1820,Thriller,105003512,239660017,34.84,150,7.11,1,53.0,2.282400011534852
Movie 1821,Adventure,21610500,11426145,98.59,87,7.55,0,12.0,0.5287311723467759
Movie 1822,Drama,148463424,225952891,84.02,156,6.2,1,18.0,1.521943148771781
Movie 1823,Thriller,36402297,102292899,81.05,145,6.83,1,53.0,2.8100671504328423
Movie 1824,Science Fiction,83030459,64738976,32.47,120,8.72,0,878.0,0.7797015309767227
Movie 1825,Thriller,159581669,285820498,1.87,154,3.61,1,53.0,1.7910609645271978
Movie 1826,Action,183341134,452175330,38.83,167,4.85,1,28.0,2.4663059518329367
Movie 1827,Romance,110971388,316970712,30.88,149,6.67,1,10749.0,2.856328263642156
Movie 1828,Science Fiction,56229602,133092184,4.7,140,8.78,1,878.0,2.3669415977726467
Movie 1829,Horror,134719871,310046179,51.03,105,3.57,1,27.0,2.301413864922718
Movie 1830,Horror,115533144,296483490,40.9,150,3.14,1,27.0,2.5662202181566185
Movie 1831,Comedy,118785367,191898122,63.82,162,3.33,1,35.0,1.6155030442428149
Movie 1832,Thriller,2074961,5217720,62.5,149,3.31,1,53.0,2.5146111179920974
Movie 1833,Romance,147168299,76514419,12.95,108,8.45,0,10749.0,0.5199110101829743
Movie 1834,Drama,154372879,434004319,97.72,145,7.33,1,18.0,2.811402636340027
Movie 1835,Drama,186683482,300236747,19.51,98,7.06,1,18.0,1.6082662685710993
Movie 1836,Animation,132827271,250173585,45.08,147,6.14,1,16.0,1.8834504625183484
Movie 1837,Comedy,148084347,168402351,49.32,137,7.69,1,35.0,1.1372056156617283
Movie 1838,Science Fiction,70583832,166318594,81.49,149,3.93,1,878.0,2.356327069349253
Movie 1839,N/A,124113052,85835285,10.82,136,5.35,0,N/A,0.6915895114721697
Movie 1840,Thriller,115232628,309006606,43.44,116,5.94,1,53.0,2.6815895060555244
Movie 1841,Drama,124085319,318935511,63.22,140,3.66,1,18.0,2.5702920665417315
Movie 1842,Science Fiction,90858638,94506638,22.3,171,5.52,1,878.0,1.0401502826841846
Movie 1843,Thriller,70551130,178022442,63.12,109,4.9,1,53.0,2.5233109944518253
Movie 1844,Action,139655405,344375471,92.44,150,3.21,1,28.0,2.4658943275414225
Movie 1845,Animation,131371121,273323068,99.75,152,3.82,1,16.0,2.080541491306906
Movie 1846,Action,48347699,69320952,4.21,104,7.58,1,28.0,1.4338004379484532
Movie 1847,N/A,77716230,91607764,24.32,176,3.11,1,N/A,1.1787468846597422
Movie 1848,N/A,6241218,6737138,31.72,144,8.61,1,N/A,1.0794588492182136
Movie 1849,N/A,27821567,36071285,40.51,85,3.52,1,N/A,1.2965224065200929
Movie 1850,Thriller,190700011,526121518,24.98,97,7.8,1,53.0,2.758896107247734
Movie 1851,Horror,140698868,97659357,21.15,89,8.39,0,27.0,0.6941019383325814
Movie 1852,Comedy,159209559,409515355,95.5,171,8.65,1,35.0,2.5721781881199735
Movie 1853,Drama,197915003,271583952,91.93,90,8.2,1,18.0,1.3722251869910034
Movie 1854,Thriller,129897401,234334715,5.65,176,4.73,1,53.0,1.8039984880067
Movie 1855,Romance,106644558,265141202,34.54,144,5.0,1,10749.0,2.4862140832352644
Movie 1856,Animation,190074584,515281052,41.11,156,5.56,1,16.0,2.7109413639437454
Movie 1857,Animation,6290717,8567664,24.66,163,3.84,1,16.0,1.3619534943314093
Movie 1858,Drama,154876934,256260722,63.26,144,3.13,1,18.0,1.6546086972511995
Movie 1859,Drama,1797968,2762200,64.4,131,8.21,1,18.0,1.5362898561042244
Movie 1860,Adventure,193442237,103129392,85.2,146,6.32,0,12.0,0.5331275816459877
Movie 1861,Action,56940773,70598428,74.35,161,6.65,1,28.0,1.239857210930382
Movie 1862,Romance,164381167,270895738,54.71,157,8.56,1,10749.0,1.6479730795438385
Movie 1863,Animation,154869243,236599011,65.71,110,6.99,1,16.0,1.5277340188199926
Movie 1864,Science Fiction,8339838,19221851,28.12,170,7.15,1,878.0,2.3048230673065833
Movie 1865,Science Fiction,114900245,167985197,59.71,96,7.72,1,878.0,1.4620090409728892
Movie 1866,Drama,84629045,145853176,49.43,134,3.7,1,18.0,1.7234411188262848
Movie 1867,Animation,58661940,92335153,14.2,172,5.16,1,16.0,1.5740214694570278
Movie 1868,Comedy,82576052,194182984,25.01,115,8.81,1,35.0,2.3515653666755587
Movie 1869,N/A,120245185,319543281,29.88,105,8.54,1,N/A,2.6574309898562674
Movie 1870,Science Fiction,77107468,141085284,92.51,132,8.3,1,878.0,1.8297226930081532
Movie 1871,Adventure,106573072,263617071,23.81,96,5.71,1,12.0,2.473580483820528
Movie 1872,Science Fiction,50909831,63228315,29.64,165,8.14,1,878.0,1.2419667038376143
Movie 1873,Romance,117387604,217569005,37.57,104,3.29,1,10749.0,1.8534240208190977
Movie 1874,Thriller,43721553,59595750,66.71,81,3.89,1,53.0,1.3630748660734902
Movie 1875,Comedy,76134271,116904349,12.71,165,5.48,1,35.0,1.535502310122599
Movie 1876,N/A,89240465,208022617,95.44,84,5.9,1,N/A,2.3310346601174703
Movie 1877,Adventure,183273389,495599872,86.69,83,4.58,1,12.0,2.704156204586799
Movie 1878,Horror,160772142,129218756,58.14,115,5.14,0,27.0,0.8037384735472393
Movie 1879,Romance,162149534,338340916,67.73,85,3.98,1,10749.0,2.086598139714666
Movie 1880,Romance,148693733,290749706,2.65,100,5.93,1,10749.0,1.9553595174048122
Movie 1881,Thriller,179939423,143238546,34.56,156,7.76,0,53.0,0.796037597608613
Movie 1882,Drama,138369610,142484144,79.77,168,6.97,1,18.0,1.0297358213266627
Movie 1883,Horror,33134444,42329458,8.67,105,3.65,1,27.0,1.2775062107576032
Movie 1884,Drama,31319320,28730079,28.95,134,5.93,0,18.0,0.9173276750580792
Movie 1885,Adventure,66062907,73285148,58.94,118,7.19,1,12.0,1.1093236935516628
Movie 1886,Romance,129208997,151045575,26.38,163,6.18,1,10749.0,1.1690019929494537
Movie 1887,Comedy,141955048,190104011,93.46,112,5.35,1,35.0,1.3391845776417899
Movie 1888,Adventure,171161543,406247837,13.97,93,6.73,1,12.0,2.3734761318434714
Movie 1889,Drama,158991690,306819064,79.94,135,8.81,1,18.0,1.9297805061384026
Movie 1890,Horror,185713429,550754842,51.29,179,3.57,1,27.0,2.9656166760024663
Movie 1891,Thriller,183236247,281604714,75.28,160,5.34,1,53.0,1.5368395642811872
Movie 1892,Thriller,90859624,216669554,31.76,100,5.44,1,53.0,2.38466267480922
Movie 1893,Thriller,174054539,466234855,51.93,125,6.46,1,53.0,2.6786710514915097
Movie 1894,Horror,37097069,81518814,85.83,95,3.91,1,27.0,2.197446218729571
Movie 1895,Comedy,76142815,116472759,47.22,95,4.06,1,35.0,1.5296618466233485
Movie 1896,Comedy,79888398,190452868,36.61,163,4.71,1,35.0,2.383986570866022
Movie 1897,Thriller,193656693,195432107,54.08,108,8.74,1,53.0,1.009167842187618
Movie 1898,Horror,99138203,130751434,72.02,171,7.4,1,27.0,1.3188804118226756
Movie 1899,Adventure,65274067,121847958,44.91,87,6.97,1,12.0,1.8667131312654381
Movie 1900,Horror,144952544,280993908,93.95,167,7.9,1,27.0,1.9385234659972577
Movie 1901,Science Fiction,111830503,62105482,30.2,82,3.77,0,878.0,0.5553536855682389
Movie 1902,Action,42965471,123000926,48.07,168,8.16,1,28.0,2.8627854678935094
Movie 1903,Comedy,17052465,38224262,75.94,98,6.57,1,35.0,2.2415681251948034
Movie 1904,Drama,60963387,106031142,69.22,176,5.01,1,18.0,1.7392593689061273
Movie 1905,Romance,43590048,123482676,86.5,145,7.9,1,10749.0,2.832818078108104
Movie 1906,Thriller,77070913,123139196,99.68,158,7.82,1,53.0,1.5977389031319766
Movie 1907,Comedy,148069152,436965234,43.26,165,8.07,1,35.0,2.9510889209387785
Movie 1908,Horror,109948256,195786167,12.0,153,3.69,1,27.0,1.7807118923286969
